suite,benchmark,non_scaling_combo,non_scaling_slug,scaling_param_name,scaling_param_value,time_ms_avg
microbench,fp32_throughput,"num_blocks=1, threads_per_block=1024",num_blocks-1_threads_per_block-1024,fmas_per_thread,4096,0.026995
microbench,fp32_throughput,"num_blocks=1, threads_per_block=1024",num_blocks-1_threads_per_block-1024,fmas_per_thread,8192,0.050368
microbench,fp32_throughput,"num_blocks=1, threads_per_block=1024",num_blocks-1_threads_per_block-1024,fmas_per_thread,16384,0.097368
microbench,fp32_throughput,"num_blocks=1, threads_per_block=1024",num_blocks-1_threads_per_block-1024,fmas_per_thread,32768,0.190981
microbench,fp32_throughput,"num_blocks=1, threads_per_block=1024",num_blocks-1_threads_per_block-1024,fmas_per_thread,65536,0.378849
microbench,fp32_throughput,"num_blocks=1, threads_per_block=1024",num_blocks-1_threads_per_block-1024,fmas_per_thread,131072,0.753527
microbench,fp32_throughput,"num_blocks=1, threads_per_block=1024",num_blocks-1_threads_per_block-1024,fmas_per_thread,262144,1.503125
microbench,fp32_throughput,"num_blocks=1, threads_per_block=1024",num_blocks-1_threads_per_block-1024,fmas_per_thread,524288,3.002543
microbench,fp32_throughput,"num_blocks=1, threads_per_block=1024",num_blocks-1_threads_per_block-1024,fmas_per_thread,1048576,6.004612
microbench,fp32_throughput,"num_blocks=1, threads_per_block=256",num_blocks-1_threads_per_block-256,fmas_per_thread,256,0.005666
microbench,fp32_throughput,"num_blocks=1, threads_per_block=256",num_blocks-1_threads_per_block-256,fmas_per_thread,512,0.005893
microbench,fp32_throughput,"num_blocks=1, threads_per_block=256",num_blocks-1_threads_per_block-256,fmas_per_thread,1024,0.007818
microbench,fp32_throughput,"num_blocks=1, threads_per_block=256",num_blocks-1_threads_per_block-256,fmas_per_thread,2048,0.012282
microbench,fp32_throughput,"num_blocks=1, threads_per_block=256",num_blocks-1_threads_per_block-256,fmas_per_thread,4096,0.020954
microbench,fp32_throughput,"num_blocks=1, threads_per_block=256",num_blocks-1_threads_per_block-256,fmas_per_thread,8192,0.038715
microbench,fp32_throughput,"num_blocks=1, threads_per_block=256",num_blocks-1_threads_per_block-256,fmas_per_thread,16384,0.074008
microbench,fp32_throughput,"num_blocks=1, threads_per_block=256",num_blocks-1_threads_per_block-256,fmas_per_thread,32768,0.144061
microbench,fp32_throughput,"num_blocks=1, threads_per_block=256",num_blocks-1_threads_per_block-256,fmas_per_thread,65536,0.284420
microbench,fp32_throughput,"num_blocks=1, threads_per_block=256",num_blocks-1_threads_per_block-256,fmas_per_thread,131072,0.565939
microbench,fp32_throughput,"num_blocks=1, threads_per_block=256",num_blocks-1_threads_per_block-256,fmas_per_thread,262144,1.127537
microbench,fp32_throughput,"num_blocks=1, threads_per_block=256",num_blocks-1_threads_per_block-256,fmas_per_thread,524288,2.251492
microbench,fp32_throughput,"num_blocks=1, threads_per_block=256",num_blocks-1_threads_per_block-256,fmas_per_thread,1048576,4.500243
microbench,fp32_throughput,"num_blocks=1, threads_per_block=32",num_blocks-1_threads_per_block-32,fmas_per_thread,256,0.005680
microbench,fp32_throughput,"num_blocks=1, threads_per_block=32",num_blocks-1_threads_per_block-32,fmas_per_thread,512,0.008553
microbench,fp32_throughput,"num_blocks=1, threads_per_block=32",num_blocks-1_threads_per_block-32,fmas_per_thread,1024,0.010838
microbench,fp32_throughput,"num_blocks=1, threads_per_block=32",num_blocks-1_threads_per_block-32,fmas_per_thread,2048,0.012308
microbench,fp32_throughput,"num_blocks=1, threads_per_block=32",num_blocks-1_threads_per_block-32,fmas_per_thread,4096,0.021155
microbench,fp32_throughput,"num_blocks=1, threads_per_block=32",num_blocks-1_threads_per_block-32,fmas_per_thread,8192,0.038461
microbench,fp32_throughput,"num_blocks=1, threads_per_block=32",num_blocks-1_threads_per_block-32,fmas_per_thread,16384,0.073808
microbench,fp32_throughput,"num_blocks=1, threads_per_block=32",num_blocks-1_threads_per_block-32,fmas_per_thread,32768,0.143994
microbench,fp32_throughput,"num_blocks=1, threads_per_block=32",num_blocks-1_threads_per_block-32,fmas_per_thread,65536,0.284447
microbench,fp32_throughput,"num_blocks=1, threads_per_block=32",num_blocks-1_threads_per_block-32,fmas_per_thread,131072,0.565419
microbench,fp32_throughput,"num_blocks=1, threads_per_block=32",num_blocks-1_threads_per_block-32,fmas_per_thread,262144,1.127521
microbench,fp32_throughput,"num_blocks=1, threads_per_block=32",num_blocks-1_threads_per_block-32,fmas_per_thread,524288,2.251106
microbench,fp32_throughput,"num_blocks=1, threads_per_block=32",num_blocks-1_threads_per_block-32,fmas_per_thread,1048576,4.496319
microbench,fp32_throughput,"num_blocks=1, threads_per_block=64",num_blocks-1_threads_per_block-64,fmas_per_thread,256,0.006548
microbench,fp32_throughput,"num_blocks=1, threads_per_block=64",num_blocks-1_threads_per_block-64,fmas_per_thread,512,0.005760
microbench,fp32_throughput,"num_blocks=1, threads_per_block=64",num_blocks-1_threads_per_block-64,fmas_per_thread,1024,0.008005
microbench,fp32_throughput,"num_blocks=1, threads_per_block=64",num_blocks-1_threads_per_block-64,fmas_per_thread,2048,0.012214
microbench,fp32_throughput,"num_blocks=1, threads_per_block=64",num_blocks-1_threads_per_block-64,fmas_per_thread,4096,0.021074
microbench,fp32_throughput,"num_blocks=1, threads_per_block=64",num_blocks-1_threads_per_block-64,fmas_per_thread,8192,0.040225
microbench,fp32_throughput,"num_blocks=1, threads_per_block=64",num_blocks-1_threads_per_block-64,fmas_per_thread,16384,0.073781
microbench,fp32_throughput,"num_blocks=1, threads_per_block=64",num_blocks-1_threads_per_block-64,fmas_per_thread,32768,0.144088
microbench,fp32_throughput,"num_blocks=1, threads_per_block=64",num_blocks-1_threads_per_block-64,fmas_per_thread,65536,0.284605
microbench,fp32_throughput,"num_blocks=1, threads_per_block=64",num_blocks-1_threads_per_block-64,fmas_per_thread,131072,0.565433
microbench,fp32_throughput,"num_blocks=1, threads_per_block=64",num_blocks-1_threads_per_block-64,fmas_per_thread,262144,1.127097
microbench,fp32_throughput,"num_blocks=1, threads_per_block=64",num_blocks-1_threads_per_block-64,fmas_per_thread,524288,2.251162
microbench,fp32_throughput,"num_blocks=1, threads_per_block=64",num_blocks-1_threads_per_block-64,fmas_per_thread,1048576,4.499761
microbench,fp64_throughput,"num_blocks=1, threads_per_block=1",num_blocks-1_threads_per_block-1,fmas_per_thread,256,0.005773
microbench,fp64_throughput,"num_blocks=1, threads_per_block=1",num_blocks-1_threads_per_block-1,fmas_per_thread,512,0.006682
microbench,fp64_throughput,"num_blocks=1, threads_per_block=1",num_blocks-1_threads_per_block-1,fmas_per_thread,1024,0.010183
microbench,fp64_throughput,"num_blocks=1, threads_per_block=1",num_blocks-1_threads_per_block-1,fmas_per_thread,2048,0.017092
microbench,fp64_throughput,"num_blocks=1, threads_per_block=1",num_blocks-1_threads_per_block-1,fmas_per_thread,4096,0.031886
microbench,fp64_throughput,"num_blocks=1, threads_per_block=1",num_blocks-1_threads_per_block-1,fmas_per_thread,8192,0.058239
microbench,fp64_throughput,"num_blocks=1, threads_per_block=1",num_blocks-1_threads_per_block-1,fmas_per_thread,16384,0.112737
microbench,fp64_throughput,"num_blocks=1, threads_per_block=1",num_blocks-1_threads_per_block-1,fmas_per_thread,32768,0.222466
microbench,fp64_throughput,"num_blocks=1, threads_per_block=1",num_blocks-1_threads_per_block-1,fmas_per_thread,65536,0.440455
microbench,fp64_throughput,"num_blocks=1, threads_per_block=1",num_blocks-1_threads_per_block-1,fmas_per_thread,131072,0.878677
microbench,fp64_throughput,"num_blocks=1, threads_per_block=1",num_blocks-1_threads_per_block-1,fmas_per_thread,262144,1.751436
microbench,fp64_throughput,"num_blocks=1, threads_per_block=1",num_blocks-1_threads_per_block-1,fmas_per_thread,524288,3.498674
microbench,fp64_throughput,"num_blocks=1, threads_per_block=1",num_blocks-1_threads_per_block-1,fmas_per_thread,1048576,6.994751
microbench,fp64_throughput,"num_blocks=1, threads_per_block=1024",num_blocks-1_threads_per_block-1024,fmas_per_thread,256,0.005934
microbench,fp64_throughput,"num_blocks=1, threads_per_block=1024",num_blocks-1_threads_per_block-1024,fmas_per_thread,512,0.008606
microbench,fp64_throughput,"num_blocks=1, threads_per_block=1024",num_blocks-1_threads_per_block-1024,fmas_per_thread,1024,0.013858
microbench,fp64_throughput,"num_blocks=1, threads_per_block=1024",num_blocks-1_threads_per_block-1024,fmas_per_thread,2048,0.024443
microbench,fp64_throughput,"num_blocks=1, threads_per_block=1024",num_blocks-1_threads_per_block-1024,fmas_per_thread,4096,0.045545
microbench,fp64_throughput,"num_blocks=1, threads_per_block=1024",num_blocks-1_threads_per_block-1024,fmas_per_thread,8192,0.087413
microbench,fp64_throughput,"num_blocks=1, threads_per_block=1024",num_blocks-1_threads_per_block-1024,fmas_per_thread,16384,0.172124
microbench,fp64_throughput,"num_blocks=1, threads_per_block=1024",num_blocks-1_threads_per_block-1024,fmas_per_thread,32768,0.340775
microbench,fp64_throughput,"num_blocks=1, threads_per_block=1024",num_blocks-1_threads_per_block-1024,fmas_per_thread,65536,0.676244
microbench,fp64_throughput,"num_blocks=1, threads_per_block=1024",num_blocks-1_threads_per_block-1024,fmas_per_thread,131072,1.357729
microbench,fp64_throughput,"num_blocks=1, threads_per_block=1024",num_blocks-1_threads_per_block-1024,fmas_per_thread,262144,2.700887
microbench,fp64_throughput,"num_blocks=1, threads_per_block=1024",num_blocks-1_threads_per_block-1024,fmas_per_thread,524288,5.380391
microbench,fp64_throughput,"num_blocks=1, threads_per_block=1024",num_blocks-1_threads_per_block-1024,fmas_per_thread,1048576,10.793443
microbench,fp64_throughput,"num_blocks=1, threads_per_block=256",num_blocks-1_threads_per_block-256,fmas_per_thread,256,0.005653
microbench,fp64_throughput,"num_blocks=1, threads_per_block=256",num_blocks-1_threads_per_block-256,fmas_per_thread,512,0.006869
microbench,fp64_throughput,"num_blocks=1, threads_per_block=256",num_blocks-1_threads_per_block-256,fmas_per_thread,1024,0.010451
microbench,fp64_throughput,"num_blocks=1, threads_per_block=256",num_blocks-1_threads_per_block-256,fmas_per_thread,2048,0.017052
microbench,fp64_throughput,"num_blocks=1, threads_per_block=256",num_blocks-1_threads_per_block-256,fmas_per_thread,4096,0.030737
microbench,fp64_throughput,"num_blocks=1, threads_per_block=256",num_blocks-1_threads_per_block-256,fmas_per_thread,8192,0.058226
microbench,fp64_throughput,"num_blocks=1, threads_per_block=256",num_blocks-1_threads_per_block-256,fmas_per_thread,16384,0.112858
microbench,fp64_throughput,"num_blocks=1, threads_per_block=256",num_blocks-1_threads_per_block-256,fmas_per_thread,32768,0.222158
microbench,fp64_throughput,"num_blocks=1, threads_per_block=256",num_blocks-1_threads_per_block-256,fmas_per_thread,65536,0.440762
microbench,fp64_throughput,"num_blocks=1, threads_per_block=256",num_blocks-1_threads_per_block-256,fmas_per_thread,131072,0.878491
microbench,fp64_throughput,"num_blocks=1, threads_per_block=256",num_blocks-1_threads_per_block-256,fmas_per_thread,262144,1.754056
microbench,fp64_throughput,"num_blocks=1, threads_per_block=256",num_blocks-1_threads_per_block-256,fmas_per_thread,524288,3.501140
microbench,fp64_throughput,"num_blocks=1, threads_per_block=256",num_blocks-1_threads_per_block-256,fmas_per_thread,1048576,6.999119
microbench,fp64_throughput,"num_blocks=1, threads_per_block=32",num_blocks-1_threads_per_block-32,fmas_per_thread,256,0.006976
microbench,fp64_throughput,"num_blocks=1, threads_per_block=32",num_blocks-1_threads_per_block-32,fmas_per_thread,512,0.006802
microbench,fp64_throughput,"num_blocks=1, threads_per_block=32",num_blocks-1_threads_per_block-32,fmas_per_thread,1024,0.010317
microbench,fp64_throughput,"num_blocks=1, threads_per_block=32",num_blocks-1_threads_per_block-32,fmas_per_thread,2048,0.017240
microbench,fp64_throughput,"num_blocks=1, threads_per_block=32",num_blocks-1_threads_per_block-32,fmas_per_thread,4096,0.030723
microbench,fp64_throughput,"num_blocks=1, threads_per_block=32",num_blocks-1_threads_per_block-32,fmas_per_thread,8192,0.058186
microbench,fp64_throughput,"num_blocks=1, threads_per_block=32",num_blocks-1_threads_per_block-32,fmas_per_thread,16384,0.112710
microbench,fp64_throughput,"num_blocks=1, threads_per_block=32",num_blocks-1_threads_per_block-32,fmas_per_thread,32768,0.221971
microbench,fp64_throughput,"num_blocks=1, threads_per_block=32",num_blocks-1_threads_per_block-32,fmas_per_thread,65536,0.440535
microbench,fp64_throughput,"num_blocks=1, threads_per_block=32",num_blocks-1_threads_per_block-32,fmas_per_thread,131072,0.879559
microbench,fp64_throughput,"num_blocks=1, threads_per_block=32",num_blocks-1_threads_per_block-32,fmas_per_thread,262144,1.750832
microbench,fp64_throughput,"num_blocks=1, threads_per_block=32",num_blocks-1_threads_per_block-32,fmas_per_thread,524288,3.498973
microbench,fp64_throughput,"num_blocks=1, threads_per_block=32",num_blocks-1_threads_per_block-32,fmas_per_thread,1048576,6.994561
microbench,fp64_throughput,"num_blocks=1, threads_per_block=64",num_blocks-1_threads_per_block-64,fmas_per_thread,256,0.005600
microbench,fp64_throughput,"num_blocks=1, threads_per_block=64",num_blocks-1_threads_per_block-64,fmas_per_thread,512,0.006949
microbench,fp64_throughput,"num_blocks=1, threads_per_block=64",num_blocks-1_threads_per_block-64,fmas_per_thread,1024,0.010451
microbench,fp64_throughput,"num_blocks=1, threads_per_block=64",num_blocks-1_threads_per_block-64,fmas_per_thread,2048,0.017159
microbench,fp64_throughput,"num_blocks=1, threads_per_block=64",num_blocks-1_threads_per_block-64,fmas_per_thread,4096,0.030857
microbench,fp64_throughput,"num_blocks=1, threads_per_block=64",num_blocks-1_threads_per_block-64,fmas_per_thread,8192,0.058172
microbench,fp64_throughput,"num_blocks=1, threads_per_block=64",num_blocks-1_threads_per_block-64,fmas_per_thread,16384,0.112749
microbench,fp64_throughput,"num_blocks=1, threads_per_block=64",num_blocks-1_threads_per_block-64,fmas_per_thread,32768,0.222145
microbench,fp64_throughput,"num_blocks=1, threads_per_block=64",num_blocks-1_threads_per_block-64,fmas_per_thread,65536,0.440468
microbench,fp64_throughput,"num_blocks=1, threads_per_block=64",num_blocks-1_threads_per_block-64,fmas_per_thread,131072,0.877569
microbench,fp64_throughput,"num_blocks=1, threads_per_block=64",num_blocks-1_threads_per_block-64,fmas_per_thread,262144,1.751270
microbench,fp64_throughput,"num_blocks=1, threads_per_block=64",num_blocks-1_threads_per_block-64,fmas_per_thread,524288,3.499235
microbench,fp64_throughput,"num_blocks=1, threads_per_block=64",num_blocks-1_threads_per_block-64,fmas_per_thread,1048576,6.993897
microbench,int32_throughput,"num_blocks=1, threads_per_block=1",num_blocks-1_threads_per_block-1,mads_per_thread,256,0.005666
microbench,int32_throughput,"num_blocks=1, threads_per_block=1",num_blocks-1_threads_per_block-1,mads_per_thread,512,0.007724
microbench,int32_throughput,"num_blocks=1, threads_per_block=1",num_blocks-1_threads_per_block-1,mads_per_thread,1024,0.014674
microbench,int32_throughput,"num_blocks=1, threads_per_block=1",num_blocks-1_threads_per_block-1,mads_per_thread,2048,0.021837
microbench,int32_throughput,"num_blocks=1, threads_per_block=1",num_blocks-1_threads_per_block-1,mads_per_thread,4096,0.037392
microbench,int32_throughput,"num_blocks=1, threads_per_block=1",num_blocks-1_threads_per_block-1,mads_per_thread,8192,0.069625
microbench,int32_throughput,"num_blocks=1, threads_per_block=1",num_blocks-1_threads_per_block-1,mads_per_thread,16384,0.136125
microbench,int32_throughput,"num_blocks=1, threads_per_block=1",num_blocks-1_threads_per_block-1,mads_per_thread,32768,0.268785
