run_id,suite,benchmark,platform,problem_size,kernel_name,iterations,avg_ms,min_ms,max_ms,stddev_ms
20260317-075319-odyssey,parboil,spmv,hip,3145728,spmv_csr,10,1.6840,1.6822,1.6884,0.0017
20260317-075319-odyssey,parboil,spmv,hip,4194304,spmv_csr,10,2.3017,2.3002,2.3039,0.0012
20260317-075319-odyssey,parboil,stencil,hip,16,stencil_kernel,10,0.0230,0.0213,0.0280,0.0021
20260317-075319-odyssey,parboil,stencil,hip,24,stencil_kernel,10,0.0252,0.0226,0.0329,0.0029
20260317-075319-odyssey,parboil,stencil,hip,32,stencil_kernel,10,0.0261,0.0238,0.0359,0.0035
20260317-075319-odyssey,parboil,stencil,hip,40,stencil_kernel,10,0.0316,0.0306,0.0338,0.0009
20260317-075319-odyssey,parboil,stencil,hip,48,stencil_kernel,10,0.0418,0.0407,0.0435,0.0009
20260317-075319-odyssey,parboil,stencil,hip,56,stencil_kernel,10,0.0789,0.0772,0.0804,0.0009
20260317-075319-odyssey,parboil,stencil,hip,64,stencil_kernel,10,0.1219,0.1182,0.1234,0.0014
20260317-075319-odyssey,parboil,stencil,hip,72,stencil_kernel,10,0.1355,0.1337,0.1383,0.0014
20260317-075319-odyssey,parboil,stencil,hip,80,stencil_kernel,10,0.1488,0.1454,0.1510,0.0015
20260317-075319-odyssey,parboil,stencil,hip,88,stencil_kernel,10,0.1211,0.1190,0.1222,0.0008
20260317-075319-odyssey,parboil,stencil,hip,96,stencil_kernel,10,0.1344,0.1300,0.1382,0.0026
20260317-075319-odyssey,parboil,stencil,hip,104,stencil_kernel,10,0.1246,0.1227,0.1269,0.0013
20260317-075319-odyssey,parboil,stencil,hip,112,stencil_kernel,10,0.1525,0.1496,0.1568,0.0026
20260317-075319-odyssey,parboil,stencil,hip,120,stencil_kernel,10,0.1400,0.1392,0.1408,0.0004
20260317-075319-odyssey,parboil,stencil,hip,128,stencil_kernel,10,0.1561,0.1554,0.1570,0.0005
20260317-075319-odyssey,parboil,stencil,hip,136,stencil_kernel,10,0.2424,0.2417,0.2432,0.0006
20260317-075319-odyssey,parboil,stencil,hip,144,stencil_kernel,10,0.2029,0.2024,0.2034,0.0004
20260317-075319-odyssey,parboil,stencil,hip,152,stencil_kernel,10,0.3319,0.3299,0.3338,0.0013
20260317-075319-odyssey,parboil,stencil,hip,160,stencil_kernel,10,0.2817,0.2810,0.2828,0.0006
20260317-075319-odyssey,parboil,tpacf,hip,256,tpacf_DD,10,0.1896,0.1846,0.1964,0.0046
20260317-075319-odyssey,parboil,tpacf,hip,256,tpacf_DR,10,0.1886,0.1845,0.1920,0.0033
20260317-075319-odyssey,parboil,tpacf,hip,256,tpacf_RR,10,0.1882,0.1850,0.1921,0.0027
20260317-075319-odyssey,parboil,tpacf,hip,512,tpacf_DD,10,0.4058,0.3997,0.4117,0.0052
20260317-075319-odyssey,parboil,tpacf,hip,512,tpacf_DR,10,0.3833,0.3696,0.4116,0.0142
20260317-075319-odyssey,parboil,tpacf,hip,512,tpacf_RR,10,0.3798,0.3662,0.4092,0.0135
20260317-075319-odyssey,parboil,tpacf,hip,1024,tpacf_DD,10,0.8295,0.7532,0.8558,0.0325
20260317-075319-odyssey,parboil,tpacf,hip,1024,tpacf_DR,10,0.8218,0.7859,0.8585,0.0257
20260317-075319-odyssey,parboil,tpacf,hip,1024,tpacf_RR,10,0.8146,0.7671,0.8552,0.0352
20260317-075319-odyssey,parboil,tpacf,hip,2048,tpacf_DD,10,2.2122,2.1961,2.2289,0.0128
20260317-075319-odyssey,parboil,tpacf,hip,2048,tpacf_DR,10,2.1792,2.1299,2.2485,0.0488
20260317-075319-odyssey,parboil,tpacf,hip,2048,tpacf_RR,10,2.1751,2.1427,2.2308,0.0342
20260317-075319-odyssey,parboil,tpacf,hip,3072,tpacf_DD,10,4.7522,4.7143,4.7921,0.0312
20260317-075319-odyssey,parboil,tpacf,hip,3072,tpacf_DR,10,4.6986,4.6189,4.7743,0.0564
20260317-075319-odyssey,parboil,tpacf,hip,3072,tpacf_RR,10,4.6896,4.5930,4.7717,0.0598
20260317-075319-odyssey,parboil,tpacf,hip,4096,tpacf_DD,10,7.6540,7.6192,7.6992,0.0228
20260317-075319-odyssey,parboil,tpacf,hip,4096,tpacf_DR,10,7.6838,7.6486,7.7598,0.0324
20260317-075319-odyssey,parboil,tpacf,hip,4096,tpacf_RR,10,7.6673,7.6366,7.6967,0.0229
20260317-075319-odyssey,parboil,tpacf,hip,5120,tpacf_DD,10,12.1439,12.0443,12.1855,0.0406
20260317-075319-odyssey,parboil,tpacf,hip,5120,tpacf_DR,10,12.0984,12.0124,12.1870,0.0604
20260317-075319-odyssey,parboil,tpacf,hip,5120,tpacf_RR,10,12.0621,12.0234,12.1469,0.0460
20260317-075319-odyssey,parboil,tpacf,hip,6144,tpacf_DD,10,17.5387,17.4554,17.5693,0.0329
20260317-075319-odyssey,parboil,tpacf,hip,6144,tpacf_DR,10,17.5010,17.3690,17.5967,0.0739
20260317-075319-odyssey,parboil,tpacf,hip,6144,tpacf_RR,10,17.5123,17.3831,17.6021,0.0672
20260317-075319-odyssey,parboil,tpacf,hip,7168,tpacf_DD,10,23.5969,23.4821,23.6512,0.0518
20260317-075319-odyssey,parboil,tpacf,hip,7168,tpacf_DR,10,23.5993,23.4320,23.7033,0.0777
20260317-075319-odyssey,parboil,tpacf,hip,7168,tpacf_RR,10,23.5771,23.4392,23.6986,0.0996
20260317-075319-odyssey,parboil,tpacf,hip,8192,tpacf_DD,10,30.6728,30.4914,30.7864,0.0965
20260317-075319-odyssey,parboil,tpacf,hip,8192,tpacf_DR,10,30.6020,30.4801,30.7402,0.0913
20260317-075319-odyssey,parboil,tpacf,hip,8192,tpacf_RR,10,30.6826,30.4919,30.7846,0.0827
20260317-075319-odyssey,parboil,tpacf,hip,10240,tpacf_DD,10,47.4757,47.3125,47.6018,0.0991
20260317-075319-odyssey,parboil,tpacf,hip,10240,tpacf_DR,10,47.4848,47.2648,47.6061,0.1165
20260317-075319-odyssey,parboil,tpacf,hip,10240,tpacf_RR,10,48.9512,47.3972,61.9405,4.5643
20260317-075319-odyssey,parboil,tpacf,hip,12288,tpacf_DD,10,67.9399,67.8436,68.0082,0.0533
20260317-075319-odyssey,parboil,tpacf,hip,12288,tpacf_DR,10,69.4031,67.8572,82.5952,4.6354
20260317-075319-odyssey,parboil,tpacf,hip,12288,tpacf_RR,10,69.3633,67.6471,82.9307,4.7677
20260317-075319-odyssey,parboil,tpacf,hip,14336,tpacf_DD,10,92.1272,91.9306,92.2735,0.1410
20260317-075319-odyssey,parboil,tpacf,hip,14336,tpacf_DR,10,95.1046,92.0580,107.0399,6.1689
20260317-075319-odyssey,parboil,tpacf,hip,14336,tpacf_RR,10,92.1382,91.9135,92.2868,0.1105
20260317-075319-odyssey,parboil,tpacf,hip,16384,tpacf_DD,10,121.5484,119.9017,134.5358,4.5645
20260317-075319-odyssey,parboil,tpacf,hip,16384,tpacf_DR,10,123.0150,119.8458,135.7882,6.3651
20260317-075319-odyssey,parboil,tpacf,hip,16384,tpacf_RR,10,122.6589,119.9182,134.7216,5.4687
20260317-075319-odyssey,parboil,tpacf,hip,20480,tpacf_DD,10,190.1895,186.5447,203.6026,6.7304
20260317-075319-odyssey,parboil,tpacf,hip,20480,tpacf_DR,10,186.8961,186.5681,187.1277,0.1855
20260317-075319-odyssey,parboil,tpacf,hip,20480,tpacf_RR,10,189.8968,186.9855,202.3224,5.7002
20260317-075319-odyssey,parboil,tpacf,hip,24576,tpacf_DD,10,274.8559,268.6009,286.0912,7.6129
20260317-075319-odyssey,parboil,tpacf,hip,24576,tpacf_DR,10,270.3918,268.7396,283.2780,4.5300
20260317-075319-odyssey,parboil,tpacf,hip,24576,tpacf_RR,10,272.5196,268.6431,284.1919,5.9448
20260317-075319-odyssey,parboil,tpacf,hip,28672,tpacf_DD,10,373.0899,365.4442,382.6847,7.6011
20260317-075319-odyssey,parboil,tpacf,hip,28672,tpacf_DR,10,368.7854,365.6527,381.0535,5.7751
20260317-075319-odyssey,parboil,tpacf,hip,28672,tpacf_RR,10,369.7244,365.3911,381.8203,6.4885
20260317-075319-odyssey,parboil,tpacf,hip,32768,tpacf_DD,10,485.9275,477.1357,494.0464,6.9882
20260317-075319-odyssey,parboil,tpacf,hip,32768,tpacf_DR,10,481.5761,476.8427,492.6760,6.5576
20260317-075319-odyssey,parboil,tpacf,hip,32768,tpacf_RR,10,481.4857,476.9815,491.6611,6.0960
20260317-075319-odyssey,lonestar,bfs,hip,1024,bfs,10,0.2506,0.2159,0.3339,0.0400
20260317-075319-odyssey,lonestar,bfs,hip,2048,bfs,10,0.2615,0.2481,0.2707,0.0083
20260317-075319-odyssey,lonestar,bfs,hip,4096,bfs,10,0.2955,0.2824,0.3102,0.0073
20260317-075319-odyssey,lonestar,bfs,hip,8192,bfs,10,0.2696,0.2607,0.2820,0.0066
20260317-075319-odyssey,lonestar,bfs,hip,16384,bfs,10,0.3635,0.3464,0.3773,0.0100
20260317-075319-odyssey,lonestar,bfs,hip,32768,bfs,10,0.3329,0.3108,0.3499,0.0134
20260317-075319-odyssey,lonestar,bfs,hip,65536,bfs,10,0.3471,0.3218,0.4125,0.0258
20260317-075319-odyssey,lonestar,bfs,hip,131072,bfs,10,0.4184,0.4089,0.4288,0.0073
20260317-075319-odyssey,lonestar,bfs,hip,196608,bfs,10,0.4829,0.4633,0.5707,0.0318
20260317-075319-odyssey,lonestar,bfs,hip,262144,bfs,10,0.5229,0.5063,0.5382,0.0091
20260317-075319-odyssey,lonestar,bfs,hip,524288,bfs,10,0.7272,0.7144,0.7461,0.0097
20260317-075319-odyssey,lonestar,bfs,hip,786432,bfs,10,0.9149,0.9066,0.9308,0.0075
20260317-075319-odyssey,lonestar,bfs,hip,1048576,bfs,10,1.1312,1.1085,1.1714,0.0177
20260317-075319-odyssey,lonestar,bfs,hip,1572864,bfs,10,1.5156,1.4966,1.5304,0.0108
20260317-075319-odyssey,lonestar,bfs,hip,2097152,bfs,10,1.8821,1.8655,1.8943,0.0083
20260317-075319-odyssey,lonestar,bfs,hip,2621440,bfs,10,2.2397,2.2165,2.2548,0.0121
20260317-075319-odyssey,lonestar,bfs,hip,3145728,bfs,10,2.6485,2.6332,2.6637,0.0098
20260317-075319-odyssey,lonestar,bfs,hip,4194304,bfs,10,3.3876,3.3569,3.4168,0.0159
20260317-075319-odyssey,lonestar,bh,hip,256,bh,10,0.1932,0.1745,0.2743,0.0293
20260317-075319-odyssey,lonestar,bh,hip,512,bh,10,0.2378,0.2275,0.2682,0.0138
20260317-075319-odyssey,lonestar,bh,hip,1024,bh,10,0.3349,0.3236,0.3533,0.0088
20260317-075319-odyssey,lonestar,bh,hip,2048,bh,10,0.5491,0.5260,0.6908,0.0503
20260317-075319-odyssey,lonestar,bh,hip,4096,bh,10,0.9581,0.9204,1.1473,0.0669
20260317-075319-odyssey,lonestar,bh,hip,8192,bh,10,1.8238,1.8068,1.8577,0.0162
20260317-075319-odyssey,lonestar,bh,hip,16384,bh,10,3.3911,3.3670,3.4092,0.0144
20260317-075319-odyssey,lonestar,bh,hip,32768,bh,10,7.1176,7.0812,7.2894,0.0626
20260317-075319-odyssey,lonestar,bh,hip,65536,bh,10,15.2464,15.1372,15.9638,0.2531
20260317-075319-odyssey,lonestar,bh,hip,131072,bh,10,33.3204,32.7216,34.6035,0.7803
20260317-075319-odyssey,lonestar,bh,hip,196608,bh,10,50.7186,50.5253,51.0481,0.1724
20260317-075319-odyssey,lonestar,bh,hip,262144,bh,10,70.2316,69.7356,71.5940,0.5994
20260317-075319-odyssey,lonestar,bh,hip,393216,bh,10,118.2350,114.3589,121.6963,2.2048
20260317-075319-odyssey,lonestar,bh,hip,524288,bh,10,175.9659,168.4595,190.0012,7.2605
20260317-075319-odyssey,lonestar,bh,hip,786432,bh,10,311.9387,295.1406,339.9241,17.4886
20260317-075319-odyssey,lonestar,bh,hip,1048576,bh,10,460.6466,445.7607,484.1396,12.3062
20260317-075319-odyssey,lonestar,bh,hip,1572864,bh,10,855.0000,825.3071,886.4183,20.7030
20260317-075319-odyssey,lonestar,bh,hip,2097152,bh,10,1268.8479,1242.1604,1291.6431,13.2799
20260317-075319-odyssey,lonestar,dmr,hip,256,dmr,10,0.1025,0.0975,0.1130,0.0044
20260317-075319-odyssey,lonestar,dmr,hip,512,dmr,10,0.1061,0.0917,0.1174,0.0074
20260317-075319-odyssey,lonestar,dmr,hip,1024,dmr,10,0.1310,0.1112,0.2046,0.0279
20260317-075319-odyssey,lonestar,dmr,hip,2048,dmr,10,0.1679,0.1550,0.1870,0.0117
20260317-075319-odyssey,lonestar,dmr,hip,4096,dmr,10,0.2740,0.2509,0.3674,0.0336
20260317-075319-odyssey,lonestar,dmr,hip,8192,dmr,10,0.3722,0.3532,0.4475,0.0273
20260317-075319-odyssey,lonestar,dmr,hip,16384,dmr,10,0.5684,0.5462,0.6014,0.0164
20260317-075319-odyssey,lonestar,dmr,hip,32768,dmr,10,0.9992,0.9603,1.0400,0.0312
20260317-075319-odyssey,lonestar,dmr,hip,65536,dmr,10,1.3524,1.3269,1.4456,0.0338
20260317-075319-odyssey,lonestar,dmr,hip,131072,dmr,10,2.6134,2.5402,2.7783,0.0689
20260317-075319-odyssey,lonestar,dmr,hip,196608,dmr,10,3.7239,3.6251,3.8078,0.0550
20260317-075319-odyssey,lonestar,dmr,hip,262144,dmr,10,4.4463,4.4201,4.5148,0.0306
20260317-075319-odyssey,lonestar,dmr,hip,393216,dmr,10,6.7034,6.5869,6.8605,0.1031
20260317-075319-odyssey,lonestar,dmr,hip,524288,dmr,10,8.7404,8.7145,8.7847,0.0241
20260317-075319-odyssey,lonestar,dmr,hip,786432,dmr,10,13.0283,12.9686,13.2729,0.0884
20260317-075319-odyssey,lonestar,sssp,hip,1024,sssp,10,0.4339,0.4173,0.4520,0.0118
20260317-075319-odyssey,lonestar,sssp,hip,2048,sssp,10,0.5227,0.5008,0.6018,0.0291
20260317-075319-odyssey,lonestar,sssp,hip,4096,sssp,10,0.6206,0.6058,0.6536,0.0143
20260317-075319-odyssey,lonestar,sssp,hip,8192,sssp,10,0.6637,0.6362,0.6818,0.0144
20260317-075319-odyssey,lonestar,sssp,hip,16384,sssp,10,0.7907,0.7688,0.8072,0.0148
20260317-075319-odyssey,lonestar,sssp,hip,32768,sssp,10,0.9384,0.8784,1.0039,0.0421
20260317-075319-odyssey,lonestar,sssp,hip,65536,sssp,10,1.1249,1.0782,1.1715,0.0339
20260317-075319-odyssey,lonestar,sssp,hip,131072,sssp,10,1.7921,1.6450,1.8794,0.0659
20260317-075319-odyssey,lonestar,sssp,hip,196608,sssp,10,2.2194,2.0691,2.2940,0.0708
20260317-075319-odyssey,lonestar,sssp,hip,262144,sssp,10,2.4668,2.3773,2.5789,0.0598
20260317-075319-odyssey,lonestar,sssp,hip,524288,sssp,10,3.7904,3.7220,3.8741,0.0407
20260317-075319-odyssey,lonestar,sssp,hip,786432,sssp,10,4.6003,4.5323,4.6753,0.0569
20260317-075319-odyssey,lonestar,sssp,hip,1048576,sssp,10,5.8119,5.6386,5.9963,0.1479
20260317-075319-odyssey,lonestar,sssp,hip,1572864,sssp,10,7.8272,7.6789,8.2205,0.1542
20260317-075319-odyssey,lonestar,sssp,hip,2097152,sssp,10,10.6157,10.1366,11.2266,0.3516
20260317-075319-odyssey,lonestar,sssp,hip,2621440,sssp,10,12.8564,12.5057,13.4060,0.3392
20260317-075319-odyssey,lonestar,sssp,hip,3145728,sssp,10,15.5271,15.1586,16.0356,0.3257
20260317-075319-odyssey,lonestar,sssp,hip,4194304,sssp,10,20.3139,20.2138,20.4452,0.0698
20260317-075319-odyssey,microbench,atomic_throughput,hip,1024,atomic_throughput,10,8.9189,8.9186,8.9196,0.0003
20260317-075319-odyssey,microbench,atomic_throughput,hip,2048,atomic_throughput,10,17.8321,17.8317,17.8341,0.0007
20260317-075319-odyssey,microbench,atomic_throughput,hip,4096,atomic_throughput,10,35.6580,35.6576,35.6604,0.0009
20260317-075319-odyssey,microbench,atomic_throughput,hip,8192,atomic_throughput,10,71.3097,71.3094,71.3101,0.0003
20260317-075319-odyssey,microbench,atomic_throughput,hip,16384,atomic_throughput,10,144.1595,142.6133,158.0567,4.8830
20260317-075319-odyssey,microbench,atomic_throughput,hip,32768,atomic_throughput,10,289.6422,285.2207,299.8526,6.2815
20260317-075319-odyssey,microbench,atomic_throughput,hip,65536,atomic_throughput,10,578.2223,570.4368,585.2090,6.3914
20260317-075319-odyssey,microbench,atomic_throughput,hip,131072,atomic_throughput,10,1153.0660,1140.8671,1165.5790,7.6316
20260317-075319-odyssey,microbench,atomic_throughput,hip,262144,atomic_throughput,10,2295.2459,2281.7869,2316.0278,9.7925
20260317-075319-odyssey,microbench,atomic_throughput,hip,524288,atomic_throughput,10,4578.2642,4563.4570,4603.6162,11.4613
20260317-075319-odyssey,microbench,atomic_throughput,hip,1048576,atomic_throughput,10,9143.4756,9131.7148,9167.8887,10.8777
20260317-075319-odyssey,microbench,branch_divergence,hip,1024,branch_div_50pct,10,0.0660,0.0600,0.0771,0.0045
20260317-075319-odyssey,microbench,branch_divergence,hip,2048,branch_div_50pct,10,0.0574,0.0560,0.0638,0.0023
20260317-075319-odyssey,microbench,branch_divergence,hip,4096,branch_div_50pct,10,0.0671,0.0638,0.0742,0.0028
20260317-075319-odyssey,microbench,branch_divergence,hip,8192,branch_div_50pct,10,0.0719,0.0667,0.0835,0.0053
20260317-075319-odyssey,microbench,branch_divergence,hip,16384,branch_div_50pct,10,0.0721,0.0695,0.0773,0.0024
20260317-075319-odyssey,microbench,branch_divergence,hip,32768,branch_div_50pct,10,0.1020,0.0944,0.1355,0.0121
20260317-075319-odyssey,microbench,branch_divergence,hip,65536,branch_div_50pct,10,0.1322,0.1259,0.1490,0.0071
20260317-075319-odyssey,microbench,branch_divergence,hip,131072,branch_div_50pct,10,0.2138,0.1911,0.2440,0.0193
20260317-075319-odyssey,microbench,branch_divergence,hip,262144,branch_div_50pct,10,0.3817,0.3534,0.4128,0.0249
20260317-075319-odyssey,microbench,branch_divergence,hip,524288,branch_div_50pct,10,0.2064,0.1932,0.2186,0.0095
20260317-075319-odyssey,microbench,branch_divergence,hip,1048576,branch_div_50pct,10,0.3382,0.3356,0.3438,0.0030
20260317-075319-odyssey,microbench,branch_divergence,hip,2097152,branch_div_50pct,10,0.6213,0.6173,0.6272,0.0037
20260317-075319-odyssey,microbench,branch_divergence,hip,4194304,branch_div_50pct,10,1.2092,1.1993,1.2693,0.0213
20260317-075319-odyssey,microbench,branch_divergence,hip,8388608,branch_div_50pct,10,2.3756,2.3666,2.4073,0.0120
20260317-075319-odyssey,microbench,branch_divergence,hip,16777216,branch_div_50pct,10,4.7171,4.7011,4.7778,0.0253
20260317-075319-odyssey,microbench,branch_divergence,hip,33554432,branch_div_50pct,10,9.3873,9.3733,9.4269,0.0147
20260317-075319-odyssey,microbench,fp32_throughput,hip,1024,fp32_fma,10,0.0252,0.0251,0.0254,0.0001
20260317-075319-odyssey,microbench,fp32_throughput,hip,2048,fp32_fma,10,0.0468,0.0467,0.0470,0.0001
20260317-075319-odyssey,microbench,fp32_throughput,hip,4096,fp32_fma,10,0.0907,0.0904,0.0922,0.0005
20260317-075319-odyssey,microbench,fp32_throughput,hip,8192,fp32_fma,10,0.1780,0.1776,0.1788,0.0004
20260317-075319-odyssey,microbench,fp32_throughput,hip,16384,fp32_fma,10,0.3511,0.3507,0.3524,0.0005
20260317-075319-odyssey,microbench,fp32_throughput,hip,32768,fp32_fma,10,0.6986,0.6984,0.6987,0.0001
20260317-075319-odyssey,microbench,fp32_throughput,hip,65536,fp32_fma,10,1.3944,1.3936,1.3956,0.0007
20260317-075319-odyssey,microbench,fp32_throughput,hip,131072,fp32_fma,10,2.7856,2.7846,2.7860,0.0004
20260317-075319-odyssey,microbench,fp32_throughput,hip,262144,fp32_fma,10,5.5682,5.5674,5.5696,0.0008
20260317-075319-odyssey,microbench,fp32_throughput,hip,524288,fp32_fma,10,11.1317,11.1275,11.1353,0.0029
20260317-075319-odyssey,microbench,fp32_throughput,hip,1048576,fp32_fma,10,22.2533,22.2443,22.2686,0.0077
20260317-075319-odyssey,microbench,fp32_throughput,hip,2097152,fp32_fma,10,44.5002,44.4916,44.5178,0.0082
20260317-075319-odyssey,microbench,fp32_throughput,hip,4194304,fp32_fma,10,88.9845,88.9673,88.9949,0.0085
20260317-075319-odyssey,microbench,fp32_throughput,hip,8388608,fp32_fma,10,181.5203,177.8462,193.5109,6.0778
20260317-075319-odyssey,microbench,fp32_throughput,hip,16777216,fp32_fma,10,365.6505,355.7987,399.0158,13.8726
20260317-075319-odyssey,microbench,fp32_throughput,hip,33554432,fp32_fma,10,730.7751,711.8692,762.8270,16.0168
20260317-075319-odyssey,microbench,fp64_throughput,hip,1024,fp64_fma,10,0.0306,0.0293,0.0315,0.0009
20260317-075319-odyssey,microbench,fp64_throughput,hip,2048,fp64_fma,10,0.0578,0.0550,0.0605,0.0020
20260317-075319-odyssey,microbench,fp64_throughput,hip,4096,fp64_fma,10,0.1130,0.1069,0.1164,0.0033
20260317-075319-odyssey,microbench,fp64_throughput,hip,8192,fp64_fma,10,0.2255,0.2249,0.2278,0.0009
20260317-075319-odyssey,microbench,fp64_throughput,hip,16384,fp64_fma,10,0.4398,0.4159,0.4475,0.0126
20260317-075319-odyssey,microbench,fp64_throughput,hip,32768,fp64_fma,10,0.8838,0.8299,0.8922,0.0190
20260317-075319-odyssey,microbench,fp64_throughput,hip,65536,fp64_fma,10,1.7278,1.6550,1.7806,0.0621
20260317-075319-odyssey,microbench,fp64_throughput,hip,131072,fp64_fma,10,3.4988,3.3101,3.5613,0.0990
20260317-075319-odyssey,microbench,fp64_throughput,hip,262144,fp64_fma,10,7.0341,6.6128,7.0946,0.1487
20260317-075319-odyssey,microbench,fp64_throughput,hip,524288,fp64_fma,10,13.8679,13.2235,14.1855,0.4443
20260317-075319-odyssey,microbench,fp64_throughput,hip,1048576,fp64_fma,10,27.7557,26.4315,28.4303,0.9106
20260317-075319-odyssey,microbench,fp64_throughput,hip,2097152,fp64_fma,10,55.4676,52.8697,56.6712,1.7915
20260317-075319-odyssey,microbench,fp64_throughput,hip,4194304,fp64_fma,10,111.2944,105.7454,123.2785,5.6447
20260317-075319-odyssey,microbench,fp64_throughput,hip,8388608,fp64_fma,10,228.3668,211.4192,265.9774,16.5356
20260317-075319-odyssey,microbench,fp64_throughput,hip,16777216,fp64_fma,10,453.3568,422.8667,466.9185,12.1872
20260317-075319-odyssey,microbench,fp64_throughput,hip,33554432,fp64_fma,10,917.6737,909.2411,923.7921,5.2624
20260317-075319-odyssey,microbench,global_bandwidth,hip,1048576,global_bw_copy,10,0.0045,0.0044,0.0047,0.0001
20260317-075319-odyssey,microbench,global_bandwidth,hip,2097152,global_bw_copy,10,0.0052,0.0049,0.0054,0.0002
20260317-075319-odyssey,microbench,global_bandwidth,hip,4194304,global_bw_copy,10,0.0063,0.0062,0.0065,0.0001
20260317-075319-odyssey,microbench,global_bandwidth,hip,8388608,global_bw_copy,10,0.0088,0.0084,0.0090,0.0002
20260317-075319-odyssey,microbench,global_bandwidth,hip,12582912,global_bw_copy,10,0.0112,0.0110,0.0123,0.0004
20260317-075319-odyssey,microbench,global_bandwidth,hip,16777216,global_bw_copy,10,0.0137,0.0129,0.0143,0.0004
20260317-075319-odyssey,microbench,global_bandwidth,hip,25165824,global_bw_copy,10,0.0172,0.0170,0.0181,0.0003
20260317-075319-odyssey,microbench,global_bandwidth,hip,33554432,global_bw_copy,10,0.0207,0.0206,0.0209,0.0001
20260317-075319-odyssey,microbench,global_bandwidth,hip,50331648,global_bw_copy,10,0.0289,0.0287,0.0297,0.0003
20260317-075319-odyssey,microbench,global_bandwidth,hip,67108864,global_bw_copy,10,0.0370,0.0364,0.0383,0.0006
20260317-075319-odyssey,microbench,global_bandwidth,hip,100663296,global_bw_copy,10,0.0527,0.0524,0.0540,0.0005
20260317-075319-odyssey,microbench,global_bandwidth,hip,134217728,global_bw_copy,10,0.0752,0.0744,0.0781,0.0011
20260317-075319-odyssey,microbench,global_bandwidth,hip,201326592,global_bw_copy,10,0.1355,0.1342,0.1394,0.0015
20260317-075319-odyssey,microbench,global_bandwidth,hip,268435456,global_bw_copy,10,0.1798,0.1770,0.1833,0.0025
20260317-075319-odyssey,microbench,global_bandwidth,hip,402653184,global_bw_copy,10,0.2712,0.2650,0.2765,0.0036
20260317-075319-odyssey,microbench,global_bandwidth,hip,536870912,global_bw_copy,10,0.3641,0.3582,0.3734,0.0051
20260317-075319-odyssey,microbench,int_throughput,hip,1024,int_mad,10,0.0399,0.0397,0.0409,0.0004
20260317-075319-odyssey,microbench,int_throughput,hip,2048,int_mad,10,0.0755,0.0752,0.0768,0.0005
20260317-075319-odyssey,microbench,int_throughput,hip,4096,int_mad,10,0.1477,0.1474,0.1490,0.0005
20260317-075319-odyssey,microbench,int_throughput,hip,8192,int_mad,10,0.2908,0.2906,0.2914,0.0002
20260317-075319-odyssey,microbench,int_throughput,hip,16384,int_mad,10,0.5788,0.5785,0.5791,0.0002
20260317-075319-odyssey,microbench,int_throughput,hip,32768,int_mad,10,1.1534,1.1527,1.1538,0.0004
20260317-075319-odyssey,microbench,int_throughput,hip,65536,int_mad,10,2.3044,2.3036,2.3052,0.0005
20260317-075319-odyssey,microbench,int_throughput,hip,131072,int_mad,10,4.6117,4.6081,4.6183,0.0031
20260317-075319-odyssey,microbench,int_throughput,hip,262144,int_mad,10,9.2228,9.2173,9.2268,0.0028
20260317-075319-odyssey,microbench,int_throughput,hip,524288,int_mad,10,18.4435,18.4305,18.4564,0.0073
20260317-075319-odyssey,microbench,int_throughput,hip,1048576,int_mad,10,36.8795,36.8383,36.9329,0.0253
20260317-075319-odyssey,microbench,int_throughput,hip,2097152,int_mad,10,73.7455,73.7131,73.8059,0.0344
20260317-075319-odyssey,microbench,int_throughput,hip,4194304,int_mad,10,148.7661,147.4011,160.6753,4.1846
20260317-075319-odyssey,microbench,int_throughput,hip,8388608,int_mad,10,302.1496,294.8921,334.7833,13.2211
20260317-075319-odyssey,microbench,int_throughput,hip,16777216,int_mad,10,597.7297,589.8699,605.4352,6.4650
20260317-075319-odyssey,microbench,int_throughput,hip,33554432,int_mad,10,1190.5375,1179.2565,1206.6411,8.7248
20260317-075319-odyssey,microbench,l1_cache_bw,hip,1024,l1_cache_bw,10,0.1202,0.1200,0.1208,0.0002
20260317-075319-odyssey,microbench,l1_cache_bw,hip,2048,l1_cache_bw,10,0.1203,0.1202,0.1206,0.0001
20260317-075319-odyssey,microbench,l1_cache_bw,hip,3072,l1_cache_bw,10,0.1208,0.1202,0.1214,0.0004
20260317-075319-odyssey,microbench,l1_cache_bw,hip,4096,l1_cache_bw,10,0.1217,0.1210,0.1268,0.0018
20260317-075319-odyssey,microbench,l1_cache_bw,hip,6144,l1_cache_bw,10,0.1215,0.1213,0.1220,0.0002
20260317-075319-odyssey,microbench,l1_cache_bw,hip,8192,l1_cache_bw,10,0.1226,0.1215,0.1311,0.0030
20260317-075319-odyssey,microbench,l1_cache_bw,hip,10240,l1_cache_bw,10,0.1220,0.1214,0.1232,0.0006
20260317-075319-odyssey,microbench,l1_cache_bw,hip,12288,l1_cache_bw,10,0.1214,0.1210,0.1222,0.0004
20260317-075319-odyssey,microbench,l1_cache_bw,hip,14336,l1_cache_bw,10,0.1226,0.1225,0.1229,0.0001
20260317-075319-odyssey,microbench,l1_cache_bw,hip,16384,l1_cache_bw,10,0.1380,0.1220,0.1724,0.0229
